date,open_price,high_price,low_price,close_price,volume,market_cap
2017-08-30T00:00:00,549.32,604.69,535.92,575.21,443856000.0,9092300000.0
2017-08-29T00:00:00,596.13,599.3,528.32,552.93,370017000.0,9866110000.0
2017-08-28T00:00:00,619.7,626.88,595.52,596.18,216273000.0,10254800000.0
2017-08-27T00:00:00,625.89,654.87,589.63,620.9,402718000.0,10357000000.0
2017-08-26T00:00:00,641.88,646.93,622.36,625.32,193414000.0,10616100000.0
2017-08-25T00:00:00,627.06,665.41,624.3,641.05,348632000.0,10365600000.0
2017-08-24T00:00:00,670.03,697.32,617.31,628.11,407177000.0,11071100000.0
2017-08-23T00:00:00,690.96,715.67,651.32,669.4,501983000.0,11416800000.0
2017-08-22T00:00:00,596.19,734.88,570.27,690.88,1393260000.0,9844620000.0
2017-08-21T00:00:00,723.7,756.59,573.47,599.63,1123400000.0,11943100000.0
2017-08-20T00:00:00,772.42,858.96,683.94,712.87,1494020000.0,12742600000.0
2017-08-19T00:00:00,697.04,1091.97,625.16,754.56,3196230000.0,11498100000.0
2017-08-18T00:00:00,458.67,764.07,458.67,690.24,3087490000.0,7565590000.0
2017-08-17T00:00:00,301.02,460.53,293.1,460.53,744605000.0,4964980000.0
2017-08-16T00:00:00,297.97,307.62,290.21,300.21,106436000.0,4914350000.0
2017-08-15T00:00:00,298.19,306.52,292.88,297.86,133924000.0,4917480000.0
2017-08-14T00:00:00,296.1,327.39,293.5,297.68,174968000.0,4882720000.0
2017-08-13T00:00:00,316.29,317.47,298.05,298.05,120722000.0,5215330000.0
2017-08-12T00:00:00,327.82,341.85,313.7,317.09,126007000.0,5405200000.0
2017-08-11T00:00:00,275.88,351.16,275.02,328.24,233971000.0,4548600000.0
2017-08-10T00:00:00,305.21,311.68,274.68,275.95,136637000.0,5031790000.0
2017-08-09T00:00:00,345.28,349.32,298.61,303.89,165032000.0,5691960000.0
2017-08-08T00:00:00,321.35,386.29,309.61,345.49,274880000.0,5297390000.0
2017-08-07T00:00:00,223.76,373.87,223.76,319.69,346546000.0,3688360000.0
2017-08-06T00:00:00,212.18,223.7,203.44,220.66,107606000.0,3497290000.0
2017-08-05T00:00:00,231.11,273.04,200.98,213.15,144043000.0,3809330000.0
2017-08-04T00:00:00,362.18,386.93,233.05,233.05,185038000.0,5969720000.0
2017-08-03T00:00:00,448.49,519.28,364.05,364.05,161518000.0,7392030000.0
2017-08-02T00:00:00,382.38,756.93,309.33,452.66,416207000.0,6302360000.0
2017-08-01T00:00:00,294.6,426.11,210.38,380.01,65988800.0,
2017-07-31T00:00:00,346.36,347.82,266.19,294.46,1075960.0,
2017-07-30T00:00:00,385.14,385.14,316.25,345.66,606695.0,
2017-07-29T00:00:00,410.56,423.73,323.73,384.77,737815.0,
2017-07-28T00:00:00,386.65,465.18,217.06,406.05,1230160.0,
2017-07-27T00:00:00,417.1,460.97,367.78,385.48,533207.0,
2017-07-26T00:00:00,407.08,486.16,321.79,365.82,1784640.0,
2017-07-25T00:00:00,441.35,541.66,338.09,406.9,524908.0,
2017-07-24T00:00:00,412.58,578.89,409.21,440.7,190952.0,
2017-07-23T00:00:00,555.89,578.97,411.78,413.06,85013.0,
