date,open_price,high_price,low_price,close_price,volume,market_cap
2017-11-08T00:00:00,26.17,33.81,26.02,30.67,120273000.0,1700950000.0
2017-11-07T00:00:00,26.26,26.52,25.62,26.23,40146900.0,1706600000.0
2017-11-06T00:00:00,26.47,26.81,25.95,26.32,26798400.0,1720760000.0
2017-11-05T00:00:00,26.48,26.72,25.79,26.38,25229700.0,1721090000.0
2017-11-04T00:00:00,26.77,27.74,25.94,26.49,31870600.0,1739980000.0
2017-11-03T00:00:00,24.6,26.9,24.39,26.82,40142100.0,1598960000.0
2017-11-02T00:00:00,26.75,26.75,22.89,24.5,74455200.0,1738720000.0
2017-11-01T00:00:00,28.38,28.44,26.68,26.86,49782800.0,1844740000.0
2017-10-31T00:00:00,28.69,30.44,28.47,28.47,61688400.0,1864890000.0
2017-10-30T00:00:00,27.72,29.49,27.71,28.79,30968500.0,1801620000.0
2017-10-29T00:00:00,27.2,28.61,27.2,27.76,29736500.0,1360230000.0
2017-10-28T00:00:00,28.86,28.99,27.17,27.35,25368200.0,1443000000.0
2017-10-27T00:00:00,28.33,28.88,28.1,28.76,28919000.0,1416350000.0
2017-10-26T00:00:00,28.48,29.39,28.06,28.33,35987900.0,1423950000.0
2017-10-25T00:00:00,30.11,30.11,28.54,28.54,35558400.0,1505590000.0
2017-10-24T00:00:00,27.34,32.72,26.73,30.15,78225600.0,1367240000.0
2017-10-23T00:00:00,28.49,28.65,26.43,27.51,28154800.0,1424610000.0
2017-10-22T00:00:00,27.15,29.48,27.1,28.79,36184100.0,1357500000.0
2017-10-21T00:00:00,27.76,28.28,26.04,27.13,34058900.0,1387840000.0
2017-10-20T00:00:00,28.68,29.5,27.73,27.75,36933700.0,1433880000.0
2017-10-19T00:00:00,29.66,29.96,28.48,28.66,30401400.0,1482970000.0
2017-10-18T00:00:00,31.66,31.78,28.44,29.67,49659700.0,1583190000.0
2017-10-17T00:00:00,28.5,32.55,27.81,31.4,74210000.0,1425090000.0
2017-10-16T00:00:00,27.76,29.07,26.96,28.53,34713200.0,1388080000.0
2017-10-15T00:00:00,27.65,28.47,26.91,27.73,31189200.0,1382450000.0
2017-10-14T00:00:00,29.32,29.45,27.65,27.8,33551100.0,1465980000.0
2017-10-13T00:00:00,27.85,29.87,26.45,29.35,81365000.0,1392660000.0
2017-10-12T00:00:00,30.01,30.36,27.61,28.18,61080400.0,1500520000.0
2017-10-11T00:00:00,29.3,31.23,29.3,29.96,33627700.0,1464940000.0
2017-10-10T00:00:00,29.15,31.2,28.07,29.31,48223600.0,1457270000.0
2017-10-09T00:00:00,32.04,32.79,26.78,29.1,98290300.0,1601800000.0
2017-10-08T00:00:00,35.64,37.23,31.01,32.07,107725000.0,1781810000.0
2017-10-07T00:00:00,33.54,36.15,33.3,36.14,48058800.0,1677000000.0
2017-10-06T00:00:00,32.5,34.32,32.23,33.52,47267100.0,1625060000.0
2017-10-05T00:00:00,31.21,33.31,28.98,32.28,66785000.0,1560680000.0
2017-10-04T00:00:00,33.79,35.03,30.09,31.16,60565900.0,1689390000.0
2017-10-03T00:00:00,36.65,36.79,32.01,33.61,74199600.0,1832530000.0
2017-10-02T00:00:00,35.7,39.01,34.9,36.74,116098000.0,1785160000.0
2017-10-01T00:00:00,34.12,35.83,31.82,35.72,72169500.0,1705880000.0
2017-09-30T00:00:00,28.59,34.24,28.45,34.21,82181600.0,1429500000.0
2017-09-29T00:00:00,30.25,30.41,26.13,28.64,72558300.0,1512530000.0
2017-09-28T00:00:00,31.78,32.69,27.68,29.76,101195000.0,1589170000.0
2017-09-27T00:00:00,26.32,34.03,26.32,31.79,163163000.0,1316040000.0
2017-09-26T00:00:00,26.12,27.3,24.46,26.38,65868600.0,1305990000.0
2017-09-25T00:00:00,19.8,27.08,19.8,26.02,81225500.0,989892000.0
2017-09-24T00:00:00,20.17,20.43,19.28,19.79,11967200.0,1008660000.0
2017-09-23T00:00:00,18.58,20.59,18.3,20.18,17216800.0,929086000.0
2017-09-22T00:00:00,17.39,19.32,16.98,18.69,22480200.0,869657000.0
2017-09-21T00:00:00,19.65,19.82,16.75,17.45,21587400.0,982515000.0
2017-09-20T00:00:00,19.9,20.47,19.69,19.75,14058200.0,995012000.0
2017-09-19T00:00:00,20.99,21.71,19.04,19.94,30451900.0,1049420000.0
2017-09-18T00:00:00,19.91,21.38,19.54,21.22,27647600.0,995579000.0
2017-09-17T00:00:00,20.64,20.64,18.36,19.86,18695100.0,1031920000.0
2017-09-16T00:00:00,18.75,22.98,18.5,20.76,50210000.0,937288000.0
2017-09-15T00:00:00,15.81,19.12,13.32,18.74,50811700.0,790612000.0
2017-09-14T00:00:00,20.08,20.75,14.95,15.69,42221500.0,1004180000.0
2017-09-13T00:00:00,20.83,21.29,17.8,20.06,37258400.0,1041450000.0
2017-09-12T00:00:00,21.87,23.6,19.86,20.97,40702300.0,1093590000.0
2017-09-11T00:00:00,22.68,23.97,21.7,21.88,27835300.0,1133790000.0
2017-09-10T00:00:00,21.76,23.64,19.37,22.75,54002500.0,1088180000.0
2017-09-09T00:00:00,24.63,24.63,21.55,21.96,47199500.0,1231580000.0
2017-09-08T00:00:00,30.59,30.59,22.41,24.86,112252000.0,1529630000.0
2017-09-07T00:00:00,21.3,33.55,20.54,30.78,214001000.0,1065110000.0
2017-09-06T00:00:00,22.97,24.32,20.3,21.36,77746300.0,1148320000.0
2017-09-05T00:00:00,21.88,23.85,18.93,22.8,91402300.0,1093860000.0
2017-09-04T00:00:00,30.44,30.44,17.4,21.83,189917000.0,1522090000.0
2017-09-03T00:00:00,31.77,32.65,28.58,30.32,43232300.0,1588690000.0
2017-09-02T00:00:00,31.69,34.81,28.55,31.72,92722600.0,1584390000.0
