date,open_price,high_price,low_price,close_price,volume,market_cap
2017-11-08T00:00:00,0.210675,0.221458,0.20806,0.217437,156959000.0,8117620000.0
2017-11-07T00:00:00,0.205103,0.211375,0.203978,0.210354,114073000.0,7902920000.0
2017-11-06T00:00:00,0.201967,0.208662,0.20141,0.20599,102233000.0,7782080000.0
2017-11-05T00:00:00,0.203274,0.205124,0.201117,0.202055,46959000.0,7832450000.0
2017-11-04T00:00:00,0.208083,0.208479,0.202133,0.20375,74013200.0,8017770000.0
2017-11-03T00:00:00,0.206205,0.228026,0.201728,0.208133,373402000.0,7945410000.0
2017-11-02T00:00:00,0.194596,0.211848,0.183815,0.205861,197770000.0,7498090000.0
2017-11-01T00:00:00,0.200247,0.201501,0.193613,0.194124,67921000.0,7715840000.0
2017-10-31T00:00:00,0.202405,0.203778,0.200461,0.200558,43875700.0,7798990000.0
2017-10-30T00:00:00,0.203076,0.204135,0.201946,0.202711,34835100.0,7824820000.0
2017-10-29T00:00:00,0.201358,0.205209,0.200075,0.202785,62511100.0,7758640000.0
2017-10-28T00:00:00,0.202592,0.203476,0.201401,0.201835,26864900.0,7806200000.0
2017-10-27T00:00:00,0.203668,0.204492,0.201771,0.202785,29623000.0,7847650000.0
2017-10-26T00:00:00,0.204444,0.206289,0.20266,0.203628,38193100.0,7877530000.0
2017-10-25T00:00:00,0.207113,0.208237,0.201803,0.204604,75017500.0,7980370000.0
2017-10-24T00:00:00,0.195567,0.217508,0.190455,0.206644,220081000.0,7535480000.0
2017-10-23T00:00:00,0.203504,0.203919,0.190729,0.196928,99914800.0,7841330000.0
2017-10-22T00:00:00,0.210958,0.211901,0.200722,0.204177,75849500.0,8128520000.0
2017-10-21T00:00:00,0.210189,0.212381,0.200774,0.211016,116807000.0,8098920000.0
2017-10-20T00:00:00,0.215086,0.223822,0.208754,0.210549,182704000.0,8287600000.0
2017-10-19T00:00:00,0.218229,0.23179,0.208317,0.21515,304542000.0,8408710000.0
2017-10-18T00:00:00,0.231216,0.23815,0.207265,0.21852,354225000.0,8909100000.0
2017-10-17T00:00:00,0.256098,0.263147,0.222939,0.232064,411265000.0,9867860000.0
2017-10-16T00:00:00,0.263386,0.291359,0.24901,0.256232,963158000.0,10148700000.0
2017-10-15T00:00:00,0.257537,0.268419,0.249048,0.263983,280211000.0,9923310000.0
2017-10-14T00:00:00,0.26115,0.267721,0.25732,0.25732,211160000.0,10062500000.0
2017-10-13T00:00:00,0.248285,0.26425,0.238867,0.260489,398689000.0,9583920000.0
2017-10-12T00:00:00,0.265046,0.267468,0.248414,0.248414,245004000.0,10230900000.0
2017-10-11T00:00:00,0.260658,0.267843,0.25908,0.264439,161206000.0,10061500000.0
2017-10-10T00:00:00,0.252825,0.26656,0.241193,0.260733,384049000.0,9758310000.0
2017-10-09T00:00:00,0.278758,0.278758,0.24043,0.251825,610110000.0,10759300000.0
2017-10-08T00:00:00,0.238312,0.279944,0.237532,0.279944,529838000.0,9198180000.0
2017-10-07T00:00:00,0.233963,0.239336,0.233478,0.23861,77950200.0,9030320000.0
2017-10-06T00:00:00,0.237726,0.242424,0.233533,0.234039,167492000.0,9115310000.0
2017-10-05T00:00:00,0.215583,0.241023,0.215583,0.237016,404299000.0,8266280000.0
2017-10-04T00:00:00,0.203218,0.217024,0.202647,0.214774,123573000.0,7792170000.0
2017-10-03T00:00:00,0.203209,0.204808,0.19873,0.203318,48703100.0,7791820000.0
2017-10-02T00:00:00,0.206077,0.206556,0.199444,0.202676,77412300.0,7901790000.0
2017-10-01T00:00:00,0.197622,0.207185,0.19617,0.206532,51345500.0,7577590000.0
2017-09-30T00:00:00,0.193824,0.199826,0.193497,0.197529,54729300.0,7431970000.0
2017-09-29T00:00:00,0.196105,0.196203,0.187172,0.193606,72291200.0,7519420000.0
2017-09-28T00:00:00,0.202532,0.203271,0.191344,0.196131,117962000.0,7765860000.0
2017-09-27T00:00:00,0.185297,0.207687,0.185098,0.203299,249934000.0,7105010000.0
2017-09-26T00:00:00,0.181968,0.191247,0.180085,0.186119,70000700.0,6977340000.0
2017-09-25T00:00:00,0.175519,0.183665,0.174939,0.181487,35622600.0,6730080000.0
2017-09-24T00:00:00,0.178175,0.178939,0.174165,0.175787,20566500.0,6831900000.0
2017-09-23T00:00:00,0.173371,0.178672,0.171527,0.177882,32476700.0,6647700000.0
2017-09-22T00:00:00,0.171567,0.17587,0.169291,0.17351,37244700.0,6578530000.0
2017-09-21T00:00:00,0.180981,0.182109,0.171148,0.171754,43583200.0,6939500000.0
2017-09-20T00:00:00,0.18371,0.186229,0.180333,0.182078,34521600.0,7044160000.0
2017-09-19T00:00:00,0.189819,0.19068,0.181334,0.184041,54046100.0,7278390000.0
2017-09-18T00:00:00,0.178309,0.190019,0.178309,0.189768,88397900.0,6837060000.0
2017-09-17T00:00:00,0.178377,0.181121,0.171017,0.178393,49161100.0,6839640000.0
2017-09-16T00:00:00,0.181925,0.187417,0.172279,0.179082,84495200.0,6975690000.0
2017-09-15T00:00:00,0.165035,0.189184,0.150973,0.181358,289414000.0,6328090000.0
2017-09-14T00:00:00,0.200427,0.20201,0.164167,0.164167,152533000.0,7685140000.0
2017-09-13T00:00:00,0.20963,0.209674,0.196179,0.200778,105471000.0,8038030000.0
2017-09-12T00:00:00,0.21486,0.220623,0.207608,0.209303,94519500.0,8238550000.0
2017-09-11T00:00:00,0.212513,0.220057,0.210353,0.214441,138339000.0,8148560000.0
2017-09-10T00:00:00,0.209606,0.216529,0.197605,0.213031,117091000.0,8037080000.0
2017-09-09T00:00:00,0.211293,0.211892,0.206395,0.209995,51185500.0,8101800000.0
2017-09-08T00:00:00,0.223615,0.224308,0.206103,0.211518,151329000.0,8574260000.0
2017-09-07T00:00:00,0.226382,0.22721,0.219618,0.22364,103080000.0,8680360000.0
2017-09-06T00:00:00,0.214951,0.22686,0.214805,0.226186,163297000.0,8242060000.0
2017-09-05T00:00:00,0.20511,0.218674,0.190232,0.215189,242636000.0,7864700000.0
2017-09-04T00:00:00,0.228781,0.228781,0.19596,0.204968,239613000.0,8772340000.0
2017-09-03T00:00:00,0.227229,0.236443,0.218662,0.228811,186526000.0,8712840000.0
2017-09-02T00:00:00,0.249348,0.24968,0.217774,0.226669,329928000.0,9560940000.0
2017-09-01T00:00:00,0.255803,0.256162,0.243833,0.248479,283576000.0,9808460000.0
2017-08-31T00:00:00,0.227558,0.261038,0.225907,0.25563,432574000.0,8725450000.0
2017-08-30T00:00:00,0.218871,0.229805,0.217476,0.228006,181186000.0,8392340000.0
2017-08-29T00:00:00,0.224026,0.225926,0.214867,0.218564,269770000.0,8590000000.0
2017-08-28T00:00:00,0.203425,0.23626,0.19661,0.224508,542468000.0,7800090000.0
2017-08-27T00:00:00,0.212617,0.212617,0.197717,0.202995,193971000.0,8152540000.0
2017-08-26T00:00:00,0.218256,0.229086,0.210324,0.212577,184121000.0,8368790000.0
2017-08-25T00:00:00,0.2172,0.232184,0.203022,0.217828,504484000.0,8328300000.0
2017-08-24T00:00:00,0.252371,0.288783,0.212543,0.218958,1342360000.0,9676890000.0
2017-08-23T00:00:00,0.240987,0.297662,0.219992,0.246827,1770400000.0,9240380000.0
2017-08-22T00:00:00,0.194971,0.254659,0.171483,0.239286,1450040000.0,7475950000.0
2017-08-21T00:00:00,0.15841,0.205684,0.154856,0.191918,447089000.0,6074040000.0
2017-08-20T00:00:00,0.154569,0.161205,0.153432,0.158735,68542800.0,5926770000.0
2017-08-19T00:00:00,0.159553,0.162348,0.152305,0.155057,87062100.0,6117890000.0
2017-08-18T00:00:00,0.157117,0.168716,0.154162,0.158883,146539000.0,6024470000.0
2017-08-17T00:00:00,0.160787,0.161001,0.155909,0.157498,56084300.0,6165190000.0
2017-08-16T00:00:00,0.161238,0.161726,0.153087,0.160431,107920000.0,6182490000.0
2017-08-15T00:00:00,0.16979,0.16979,0.158244,0.161221,100614000.0,6510400000.0
2017-08-14T00:00:00,0.168376,0.180054,0.165289,0.169991,84388300.0,6457680000.0
2017-08-13T00:00:00,0.173545,0.174147,0.162625,0.168092,110199000.0,6655930000.0
2017-08-12T00:00:00,0.179221,0.182599,0.173242,0.173853,65229300.0,6873590000.0
2017-08-11T00:00:00,0.180175,0.182631,0.177627,0.179307,54059700.0,6910180000.0
2017-08-10T00:00:00,0.183168,0.1835,0.180013,0.180399,48162800.0,7023380000.0
2017-08-09T00:00:00,0.192527,0.192914,0.180629,0.182947,97805400.0,7382220000.0
2017-08-08T00:00:00,0.179602,0.194391,0.178487,0.192586,180028000.0,6886620000.0
2017-08-07T00:00:00,0.179716,0.181847,0.177605,0.179021,58052100.0,6891020000.0
2017-08-06T00:00:00,0.185398,0.189486,0.180298,0.180444,74161600.0,7108860000.0
2017-08-05T00:00:00,0.173865,0.187844,0.173267,0.184737,114270000.0,6666640000.0
